Waterbody,Species,Date,Sample.code,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Dolly Varden, 2021-08-28,20,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,13,14,53.86730719
Montana Creek,Dolly Varden, 2021-08-28,20,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,10,16,31.19535893
Montana Creek,Dolly Varden, 2021-08-28,20,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,8,27,29.52840065
Montana Creek,Dolly Varden, 2021-08-28,21,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,70,2,3.516185275
Montana Creek,Dolly Varden, 2021-08-28,21,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-08-28,21,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,13,1,3.847664799
Montana Creek,Dolly Varden, 2021-08-28,23,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,8,1,2.022030231
Montana Creek,Dolly Varden, 2021-08-28,23,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,12,1,6.315794505
Montana Creek,Dolly Varden, 2021-08-28,23,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,4,2,0.363025755
Montana Creek,Dolly Varden, 2021-08-28,23,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,6,2,1.037982161
Montana Creek,Dolly Varden, 2021-08-28,23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,15,1,10.38929185
Montana Creek,Dolly Varden, 2021-08-28,23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-08-28,30,Stylommatophora,U,non-insect,Terrestrial,Mollusca: Gastropoda,x,x,land slugs,15,2,33.25067667
Montana Creek,Dolly Varden, 2021-08-28,30,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,50,1,1.370588264
Montana Creek,Dolly Varden, 2021-08-28,31,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,7,1,0.319920268
Montana Creek,Dolly Varden, 2021-08-28,31,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,20,2,1.391430113
Montana Creek,Dolly Varden, 2021-08-28,31,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,50,4,5.482353057
Montana Creek,Dolly Varden, 2021-09-02,2,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3.5,1,0.14495361
Montana Creek,Dolly Varden, 2021-09-02,15,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,14,587.7595377
Montana Creek,Dolly Varden, 2021-09-02,15,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8,2,5.063781428
Montana Creek,Dolly Varden, 2021-09-02,15,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,14,1,9.738263535
Montana Creek,Dolly Varden, 2021-09-02,15,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,13,2,7.695329599
Montana Creek,Dolly Varden, 2021-09-02,28,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-09-02,28,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,0.5,1,0.000187769
Montana Creek,Dolly Varden, 2021-09-02,33,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,3,125.9484724
Montana Creek,Dolly Varden, 2021-09-02,33,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8,1,3.315382034
Montana Creek,Dolly Varden, 2021-09-02,33,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,1.5,1,0.048827581
Montana Creek,Dolly Varden, 2021-09-02,33,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,6,3,1.556973242
Montana Creek,Dolly Varden, 2021-09-02,33,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,12,15,46.90507902
Montana Creek,Dolly Varden, 2021-09-02,33,Muscidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Muscidae,higher flies,9,1,0.92631958
Montana Creek,Dolly Varden, 2021-09-02,43,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-09-02,43,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,11,1,2.495849832
Montana Creek,Dolly Varden, 2021-09-02,43,Simuliidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,0.254465365
Montana Creek,Dolly Varden, 2021-09-02,43,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,1,0.908630158
Montana Creek,Dolly Varden, 2021-09-02,68,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,3,125.9484724
Montana Creek,Dolly Varden, 2021-09-02,68,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,12,3,9.381015803
Montana Creek,Dolly Varden, 2021-09-02,74,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-02,74,Coleoptera,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,3,1,0.727210438
Montana Creek,Dolly Varden, 2021-09-02,74,Stylommatophora,U,non-insect,Terrestrial,Mollusca: Gastropoda,x,x,land slugs,15,1,16.62533833
Montana Creek,Dolly Varden, 2021-09-02,74,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,6,1,0.518991081
Montana Creek,Dolly Varden, 2021-09-02,74,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Dolly Varden, 2021-09-02,77,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-09-03,5,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-09-03,5,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Dolly Varden, 2021-09-03,2,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,5,1,25.33793808
Montana Creek,Dolly Varden, 2021-09-03,2,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Dolly Varden, 2021-09-03,2,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,6,1,0.411489848
Montana Creek,Dolly Varden, 2021-09-03,2,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Dolly Varden, 2021-09-10,5,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,6,2,1.830166957
Montana Creek,Dolly Varden, 2021-09-10,5,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,5,1,0.249406064
Montana Creek,Dolly Varden, 2021-09-10,9,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-09-10,10,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,15,1,0.562311205
Montana Creek,Dolly Varden, 2021-09-10,10,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,20,1,0.695715057
Montana Creek,Dolly Varden, 2021-09-10,10,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Dolly Varden, 2021-09-10,10,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,20,1,26.52168599
Montana Creek,Dolly Varden, 2021-09-10,11,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-10,11,Lepidoptera,L,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,33,1,108.2713441
Montana Creek,Dolly Varden, 2021-09-10,12,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,6,1,0.915083479
Montana Creek,Dolly Varden, 2021-09-10,12,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,15,1,0.562311205
Montana Creek,Dolly Varden, 2021-09-10,12,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,3,1,0.089876375
Montana Creek,Dolly Varden, 2021-09-10,67,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3.5,1,0.178198468
Montana Creek,Dolly Varden, 2021-09-10,67,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Dolly Varden, 2021-09-10,85,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,80,1,1.940688338
Montana Creek,Dolly Varden, 2021-09-10,87,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-09-14,23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-14,23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,10,1,3.442812385
Montana Creek,Dolly Varden, 2021-09-14,23,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,9,1,1.451761212
Montana Creek,Dolly Varden, 2021-09-14,28,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-09-14,30,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-09-14,34,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,19,797.6736583
Montana Creek,Dolly Varden, 2021-09-14,34,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2.5,1,0.070355545
Montana Creek,Dolly Varden, 2021-09-14,34,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1.5,1,0.010654246
Montana Creek,Dolly Varden, 2021-09-14,34,Glossosomatidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,6,1,1.642802106
Montana Creek,Dolly Varden, 2021-09-14,39,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-14,39,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Dolly Varden, 2021-09-14,39,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2.5,1,0.070355545
Montana Creek,Dolly Varden, 2021-09-14,39,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,6,1,0.794961619
Montana Creek,Dolly Varden, 2021-09-14,39,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1.5,1,0.010654246
Montana Creek,Dolly Varden, 2021-09-14,39,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,2,1,0.028935762
Montana Creek,Dolly Varden, 2021-09-14,39,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Dolly Varden, 2021-09-14,41,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-09-14,41,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3.5,1,0.14495361
Montana Creek,Dolly Varden, 2021-09-14,41,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,2.5,1,0.031566568
Montana Creek,Dolly Varden, 2021-09-14,41,Mycetophilidae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,5,1,0.190356302
Montana Creek,Dolly Varden, 2021-09-14,41,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2.5,1,0.073850492
Montana Creek,Dolly Varden, 2021-09-14,43,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,18,1,0.643533055
Montana Creek,Dolly Varden, 2021-09-14,43,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Dolly Varden, 2021-09-14,43,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2.5,1,0.070355545
Montana Creek,Dolly Varden, 2021-09-14,99,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,21,881.6393066
Montana Creek,Dolly Varden, 2021-09-14,99,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Dolly Varden, 2021-09-14,99,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Dolly Varden, 2021-09-14,99,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,10,1,1.949709933
Montana Creek,Dolly Varden, 2021-09-14,99,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,1.5,1,0.048827581
Montana Creek,Dolly Varden, 2021-09-14,99,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2.5,1,0.070355545
Montana Creek,Dolly Varden, 2021-09-21,42,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-09-21,24,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2.5,1,0.069668862
Montana Creek,Dolly Varden, 2021-09-21,24,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,3,0.092027741
Montana Creek,Dolly Varden, 2021-09-21,24,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,35,1,1.052639247
Montana Creek,Dolly Varden, 2021-09-21,24,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Dolly Varden, 2021-09-21,24,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3.5,1,0.284724537
Montana Creek,Dolly Varden, 2021-09-21,24,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-09-21,26,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,80,1,1.940688338
Montana Creek,Dolly Varden, 2021-09-21,33,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,6,251.8969447
Montana Creek,Dolly Varden, 2021-09-21,33,Pisces,U,Vertebrata,Marine.pisces,Vertebrata,x,x,fish larvae,18,2,20.8035484
Montana Creek,Dolly Varden, 2021-09-21,33,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,5,1,0.249406064
Montana Creek,Dolly Varden, 2021-09-21,33,Aphididae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Sternorrhyncha,Aphidae,aphids,2.5,1,0.290234983
Montana Creek,Dolly Varden, 2021-09-21,36,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,3,125.9484724
Montana Creek,Dolly Varden, 2021-09-21,36,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,8,1,0.764860535
Montana Creek,Dolly Varden, 2021-09-21,36,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,20,1,0.695715057
Montana Creek,Dolly Varden, 2021-09-21,36,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,7,1,0.765620176
Montana Creek,Dolly Varden, 2021-09-21,39,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,17,1,5.770740644
Montana Creek,Dolly Varden, 2021-09-21,39,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,7,1,0.773782718
Montana Creek,Dolly Varden, 2021-09-21,47,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,7,293.8797689
Montana Creek,Dolly Varden, 2021-09-21,47,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,7,1,0.555878148
Montana Creek,Dolly Varden, 2021-09-21,49,Salmonid eggs,E,Vertebrata,Aquatic,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-21,49,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,1,0.5417696
Montana Creek,Dolly Varden, 2021-09-21,49,Mycetophilidae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,5,1,0.190356302
Montana Creek,Dolly Varden, 2021-09-21,49,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,8,1,1.093644468
Montana Creek,Dolly Varden, 2021-09-21,50,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Dolly Varden, 2021-09-21,50,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,3,1,0.081767503
Montana Creek,Dolly Varden, 2021-09-21,50,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,15,2,1.124622409
Montana Creek,Dolly Varden, 2021-09-21,50,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2.5,1,0.173046005
Montana Creek,Dolly Varden, 2021-09-21,50,Limnephilidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,18,1,19.22092344
Montana Creek,Dolly Varden, 2021-09-21,50,Oribatida,U,non-insect,Terrestrial,Arachnida: Acari,x,x,mites,1.5,1,0.145695947
Montana Creek,Dolly Varden, 2021-09-21,38,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,7,293.8797689
Montana Creek,Dolly Varden, 2021-09-21,38,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,30,1,0.939158588
Montana Creek,Dolly Varden, 2021-09-21,38,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,4,1,0.194639506
Montana Creek,Dolly Varden, 2021-09-23,100,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8,1,3.315382034
Montana Creek,Dolly Varden, 2021-09-23,96,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,5,2,50.67587616
Montana Creek,Dolly Varden, 2021-09-23,96,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,4,167.9312965
Montana Creek,Dolly Varden, 2021-09-23,96,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,6,1,0.842267989
Montana Creek,Dolly Varden, 2021-09-23,96,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,1,0.325065883
Montana Creek,Dolly Varden, 2021-09-23,96,Coleoptera,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,4,1,0.097948733
Montana Creek,Dolly Varden, 2021-09-23,96,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Dolly Varden, 2021-09-23,96,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Dolly Varden, 2021-09-23,96,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,12,1,1.200852941
Montana Creek,Dolly Varden, 2021-09-23,96,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,6,1,1.805671012
Montana Creek,Dolly Varden, 2021-09-23,96,Pisces,U,Vertebrata,Marine.pisces,Vertebrata,x,x,fish larvae,14,1,4.381778772
Montana Creek,Dolly Varden, 2021-09-23,96,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Dolly Varden, 2021-09-24,29,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,3,1,6.156572153
Montana Creek,Dolly Varden, 2021-09-24,35,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,19,797.6736583
Montana Creek,Dolly Varden, 2021-09-24,35,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,5,1,0.249406064
Montana Creek,Dolly Varden, 2021-09-24,17,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,7,293.8797689
Montana Creek,Dolly Varden, 2021-09-24,17,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,2.5,2,0.102505785
Montana Creek,Dolly Varden, 2021-09-24,17,Calliphoridae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciomyzidae,marsh flies,6,1,0.518991081
Montana Creek,Dolly Varden, 2021-09-24,17,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,20,1,0.695715057
Montana Creek,Dolly Varden, 2021-09-24,17,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,80,1,1.940688338
Montana Creek,Dolly Varden, 2021-09-24,35,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Dolly Varden, 2021-09-24,35,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Dolly Varden, 2021-10-01,5,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Dolly Varden, 2021-10-01,32,Copepoda,U,non-insect,Aquatic,Crustacea: Copepoda,x,x,copepods,0,0,0
Montana Creek,Dolly Varden, 2021-10-01,70,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-10-01,70,Brachycera,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,12,2,4.941430475
Montana Creek,Dolly Varden, 2021-10-01,78,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-10-01,78,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Dolly Varden, 2021-10-01,78,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Dolly Varden, 2021-10-01,78,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,3,1,0.081767503
Montana Creek,Dolly Varden, 2021-10-01,79,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Dolly Varden, 2021-10-01,63,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Dolly Varden, 2021-10-01,63,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
