Fish_ID_comp,Date,Fish_ID_day,Trap,Habitat,PIT_tag,Species,FL,TL,Weight,Diet,Fin Clip,Pink_Salmon_pres_abs
2293,9/24/2021,2,1,Main_Side,NA,Coho,55,59,2.1,N,N,0
2294,9/24/2021,3,1,Main_Side,NA,Coho,50,53,1.6,N,N,0
2295,9/24/2021,4,1,Main_Side,NA,Coho,48,51,1.3,N,N,0
2296,9/24/2021,5,1,Main_Side,NA,Coho,51,55,1.6,N,N,0
2297,9/24/2021,6,1,Main_Side,NA,Coho,56,61,2.2,N,N,0
2298,9/24/2021,7,1,Main_Side,NA,Coho,54,58,1.8,N,N,0
2299,9/24/2021,8,1,Main_Side,NA,Coho,56,60,2.4,Y,N,0
2300,9/24/2021,9,1,Main_Side,NA,Coho,54,59,2,Y,N,0
2301,9/24/2021,10,1,Main_Side,NA,Coho,61,66,2.6,N,N,0
2302,9/24/2021,11,1,Main_Side,E0CCFF3,Coho,76,82,5.1,Y,N,0
2303,9/24/2021,12,1,Main_Side,NA,Cutthroat/Steelhead,44,45,0.7,N,N,0
2304,9/24/2021,13,2,Main_Side,NA,Dolly Varden,62,65,2,N,N,0
2305,9/24/2021,14,2,Main_Side,NA,Coho,47,50,1.2,N,N,0
2306,9/24/2021,15,2,Main_Side,NA,Coho,54,58,1.8,N,N,0
2307,9/24/2021,16,2,Main_Side,NA,Coho,66,71,2.9,N,N,0
2308,9/24/2021,17,2,Main_Side,E0CCFD9,Dolly Varden,127,135,19,Y,N,0
2309,9/24/2021,18,2,Main_Side,NA,Coho,85,92,7.4,Y,N,0
2310,9/24/2021,19,2,Main_Side,NA,Coho,55,59,1.7,N,N,0
2311,9/24/2021,20,2,Main_Side,NA,Coho,57,62,1.9,N,N,0
2312,9/24/2021,21,2,Main_Side,NA,Coho,59,64,2.3,Y,N,0
2313,9/24/2021,22,2,Main_Side,NA,Coho,61,66,2.7,N,N,0
2314,9/24/2021,23,2,Main_Side,NA,Coho,59,64,2.2,N,N,0
2315,9/24/2021,24,2,Main_Side,NA,Coho,54,59,2,N,N,0
2316,9/24/2021,25,2,Main_Side,NA,Coho,62,66,2.6,N,N,0
2317,9/24/2021,26,2,Main_Side,NA,Coho,64,70,3,N,N,0
2318,9/24/2021,27,2,Main_Side,NA,Coho,55,59,1.7,N,N,0
2319,9/24/2021,28,2,Main_Side,E0CCFED,Sculpin,NA,101,13.1,N,N,0
2320,9/24/2021,29,2,Main_Side,E0CD017,Dolly Varden,133,141,21.2,Y,N,0
2321,9/24/2021,30,2,Main_Side,NA,Coho,50,55,2.5,N,N,0
2322,9/24/2021,31,2,Main_Side,NA,Coho,57,62,1.9,N,N,0
2323,9/24/2021,32,2,Main_Side,NA,Coho,50,55,2.4,N,N,0
2324,9/24/2021,33,2,Main_Side,NA,Coho,65,70,3.4,Y,N,0
2325,9/24/2021,34,2,Main_Side,NA,Coho,62,67,2.5,N,N,0
2326,9/24/2021,35,2,Main_Side,E0CCFF9,Dolly Varden,115,121,14.7,Y,N,0
2327,9/24/2021,36,3,Main_Side,NA,Dolly Varden,44,45,0.7,N,N,0
2328,9/24/2021,37,3,Main_Side,NA,Coho,40,43,0.9,N,N,0
2329,9/24/2021,38,3,Main_Side,NA,Coho,52,56,1.3,N,N,0
2330,9/24/2021,39,3,Main_Side,NA,Coho,59,64,2.2,N,N,0
2331,9/24/2021,40,3,Main_Side,NA,Coho,59,64,2.3,N,N,0
2332,9/24/2021,41,3,Main_Side,NA,Coho,56,61,2,Y,N,0
2333,9/24/2021,42,3,Main_Side,NA,Coho,74,80,4.6,N,N,0
2334,9/24/2021,43,3,Main_Side,NA,Coho,45,48,1,N,N,0
2335,9/24/2021,44,3,Main_Side,NA,Coho,48,52,1.4,N,N,0
2336,9/24/2021,45,3,Main_Side,NA,Coho,66,71,3.3,N,N,0
2337,9/24/2021,46,3,Main_Side,NA,Coho,62,67,2.4,N,N,0
2338,9/24/2021,47,3,Main_Side,NA,Coho,58,62,2.2,Y,N,0
2339,9/24/2021,48,3,Main_Side,NA,Dolly Varden,53,55,1.5,N,N,0
2340,9/24/2021,49,3,Main_Side,NA,Coho,59,63,2.3,Y,N,0
2341,9/24/2021,50,3,Main_Side,NA,Coho,62,67,2.8,N,N,0
2342,9/24/2021,51,3,Main_Side,NA,Coho,59,63,2.4,N,N,0
2343,9/24/2021,52,3,Main_Side,NA,Coho,60,65,2.6,Y,N,0
2344,9/24/2021,53,3,Main_Side,NA,Coho,49,53,1.4,N,N,0
2345,9/24/2021,54,3,Main_Side,NA,Coho,52,56,1.5,N,N,0
2346,9/24/2021,55,3,Main_Side,NA,Coho,62,67,2.6,N,N,0
2347,9/24/2021,56,3,Main_Side,NA,Dolly Varden,54,56,1.3,N,N,0
2348,9/24/2021,57,3,Main_Side,NA,Coho,50,54,1.5,N,N,0
2349,9/24/2021,58,3,Main_Side,NA,Coho,57,61,2.1,N,N,0
2350,9/24/2021,59,3,Main_Side,NA,Coho,57,62,2.4,N,N,0
2351,9/24/2021,60,3,Main_Side,NA,Coho,56,60,2.1,Y,N,0
2352,10/1/2021,1,1,Main_Side,NA,Coho,47,52,1.1,N,N,0
2353,10/1/2021,2,2,Main_Side,NA,Coho,55,59,1.7,N,N,0
2354,10/1/2021,3,2,Main_Side,NA,Coho,51,55,1.5,N,N,0
2355,10/1/2021,4,2,Main_Side,E0CCFFA,Coho,100,114,12.8,Y,N,0
2356,10/1/2021,5,2,Main_Side,NA,Dolly Varden,114,120,14.9,Y,N,0
2357,10/1/2021,6,2,Main_Side,NA,Coho,60,64,3.2,N,N,0
2358,10/1/2021,7,2,Main_Side,E0CCFFB1,Coho,111,117,13.8,Y,N,0
2359,10/1/2021,8,2,Main_Side,E0CCFE7,Coho,104,110,11.8,Y,N,0
2360,10/1/2021,9,2,Main_Side,NA,Cutthroat/Steelhead,47,49,2.2,N,N,0
2361,10/1/2021,10,2,Main_Side,E0CD006,Coho,109,116,12.7,N,N,0
2362,10/1/2021,11,2,Main_Side,E0CCFD0,Coho,108,117,14,Y,N,0
2363,10/1/2021,12,2,Main_Side,NA,Coho,49,52,1.1,N,N,0
2364,10/1/2021,13,2,Main_Side,NA,Coho,46,49,1.6,N,N,0
2365,10/1/2021,14,2,Main_Side,NA,Cutthroat/Steelhead,66,68,2.7,N,N,0
2366,10/1/2021,15,2,Main_Side,NA,Coho,64,67,2.7,Y,N,0
2367,10/1/2021,16,2,Main_Side,NA,Coho,53,55,1.7,N,N,0
2368,10/1/2021,17,2,Main_Side,NA,Cutthroat/Steelhead,93,97,9.5,N,N,0
2369,10/1/2021,18,2,Main_Side,NA,Coho,59,63,2,N,N,0
2370,10/1/2021,19,2,Main_Side,NA,Coho,52,55,1.3,N,N,0
2371,10/1/2021,20,2,Main_Side,NA,Coho,51,55,1.3,N,N,0
2372,10/1/2021,21,2,Main_Side,NA,Coho,51,54,1.4,N,N,0
2373,10/1/2021,22,2,Main_Side,NA,Coho,70,75,3.8,Y,N,0
2374,10/1/2021,23,2,Main_Side,E0CCFDC,Coho,111,119,15.7,Y,N,0
2375,10/1/2021,24,2,Main_Side,NA,Coho,68,72,3.4,N,N,0
2376,10/1/2021,25,2,Main_Side,NA,Coho,79,82,1.9,N,N,0
2377,10/1/2021,26,2,Main_Side,NA,Coho,67,70,3.3,N,N,0
2378,10/1/2021,27,2,Main_Side,NA,Coho,79,84,5.3,N,N,0
2379,10/1/2021,28,2,Main_Side,NA,Coho,67,71,3.8,N,N,0
2380,10/1/2021,29,2,Main_Side,E0CCFC0,Coho,109,118,14.3,Y,N,0
2381,10/1/2021,30,2,Main_Side,NA,Coho,48,50,1,N,N,0
2382,10/1/2021,31,2,Main_Side,NA,Coho,69,74,3.7,N,N,0
2383,10/1/2021,32,2,Main_Side,NA,Dolly Varden,94,99,7.1,Y,N,0
2384,10/1/2021,33,2,Main_Side,NA,Coho,78,82,1.5,N,N,0
2385,10/1/2021,34,2,Main_Side,NA,Cutthroat/Steelhead,51,53,1.5,N,N,0
2386,10/1/2021,35,2,Main_Side,NA,Coho,76,81,4.9,N,N,0
2387,10/1/2021,36,2,Main_Side,NA,Coho,54,57,1.4,N,N,0
2388,10/1/2021,37,2,Main_Side,NA,Dolly Varden,51,54,1.1,N,N,0
2389,10/1/2021,38,2,Main_Side,NA,Dolly Varden,45,47,1,N,N,0
2390,10/1/2021,39,2,Main_Side,NA,Coho,56,60,2.7,N,N,0
2391,10/1/2021,40,2,Main_Side,NA,Coho,64,69,2.7,N,N,0
2392,10/1/2021,41,2,Main_Side,NA,Coho,51,55,1.5,N,N,0
2393,10/1/2021,42,2,Main_Side,NA,Coho,61,66,2.3,N,N,0
2394,10/1/2021,43,2,Main_Side,NA,Coho,56,60,1.7,N,N,0
2395,10/1/2021,44,3,Main_Side,NA,Cutthroat/Steelhead,177,185,54.3,N,N,0
2396,10/1/2021,45,3,Main_Side,E0CD020,Coho,102,110,11.9,N,N,0
2397,10/1/2021,46,3,Main_Side,NA,Coho,70,75,3.8,N,N,0
2398,10/1/2021,47,3,Main_Side,NA,Coho,81,88,6.1,N,N,0
2399,10/1/2021,48,3,Main_Side,NA,Coho,95,102,9.6,N,N,0
2400,10/1/2021,49,3,Main_Side,NA,Coho,62,66,2.5,N,N,0
2401,10/1/2021,50,3,Main_Side,NA,Dolly Varden,87,93,6.4,N,N,0
2402,10/1/2021,51,3,Main_Side,NA,Coho,106,110,10.3,Y,N,0
2403,10/1/2021,52,3,Main_Side,E0CD009,Coho,115,124,16.7,Y,N,0
2404,10/1/2021,53,3,Main_Side,E0CCFF4,Coho,114,122,15.7,Y,N,0
2405,10/1/2021,54,3,Main_Side,NA,Coho,56,60,2.8,N,N,0
2406,10/1/2021,55,3,Main_Side,NA,Coho,62,66,2.8,N,N,0
2407,10/1/2021,56,3,Main_Side,NA,Coho,68,74,3.5,N,N,0
2408,10/1/2021,57,3,Main_Side,NA,Coho,58,64,2,N,N,0
2409,10/1/2021,58,3,Main_Side,NA,Coho,71,77,4.5,N,N,0
2410,10/1/2021,59,3,Main_Side,NA,Coho,101,109,10.6,N,N,0
2411,10/1/2021,60,3,Main_Side,NA,Coho,70,76,3.9,N,N,0
2412,10/1/2021,61,3,Main_Side,NA,Coho,60,64,2.9,N,N,0
2413,10/1/2021,62,3,Main_Side,E0CCFE4,Coho,114,123,16.7,N,N,0
2414,10/1/2021,63,3,Main_Side,NA,Dolly Varden,104,109,10,Y,N,0
2415,10/1/2021,64,3,Main_Side,NA,Coho,106,112,11.6,N,N,0
2416,10/1/2021,65,3,Main_Side,NA,Coho,63,68,2.4,Y,N,0
2417,10/1/2021,66,3,Main_Side,NA,Coho,68,74,3.8,Y,N,0
2418,10/1/2021,67,3,Main_Side,NA,Coho,67,73,3.5,N,N,0
2419,10/1/2021,68,3,Main_Side,E0CCFC4,Coho,102,111,6.7,N,N,0
2420,10/1/2021,69,3,Main_Side,E0CD001,Coho,110,120,17.1,N,N,0
2421,10/1/2021,70,3,Main_Side,NA,Dolly Varden,111,118,12.8,Y,N,0
2422,10/1/2021,71,3,Main_Side,NA,Coho,82,88,6.6,N,N,0
2423,10/1/2021,72,3,Main_Side,NA,Dolly Varden,96,103,9,N,N,0
2424,10/1/2021,73,3,Main_Side,NA,Coho,66,72,3.2,N,N,0
2425,10/1/2021,74,3,Main_Side,NA,Coho,59,64,3,N,N,0
2426,10/1/2021,75,3,Main_Side,E0CCFCB,Coho,101,109,12.7,N,N,0
2427,10/1/2021,76,3,Main_Side,NA,Coho,65,71,3.2,N,N,0
2428,10/1/2021,77,3,Main_Side,NA,Dolly Varden,94,100,7.2,N,N,0
2429,10/1/2021,78,3,Main_Side,NA,Dolly Varden,114,119,15,Y,N,0
2430,10/1/2021,79,3,Main_Side,NA,Dolly Varden,128,134,22.5,Y,N,0
2431,10/1/2021,80,3,Main_Side,NA,Dolly Varden,117,124,19.1,N,N,0
2432,10/1/2021,81,3,Main_Side,NA,Dolly Varden,108,114,12.5,N,N,0
2433,10/1/2021,82,3,Main_Side,NA,Dolly Varden,109,116,14.3,N,N,0
2434,10/1/2021,83,3,Main_Side,NA,Coho,68,73,3.5,Y,N,0
2435,10/1/2021,84,3,Main_Side,NA,Coho,54,57,2.2,N,N,0
2436,10/1/2021,85,3,Main_Side,NA,Dolly Varden,111,117,13.2,N,N,0
2437,10/1/2021,86,3,Main_Side,NA,Dolly Varden,117,122,15.4,N,N,0
2438,10/1/2021,87,3,Main_Side,NA,Dolly Varden,99,104,9.4,N,N,0
2439,10/1/2021,88,3,Main_Side,NA,Coho,66,72,3.2,N,N,0
2440,10/1/2021,89,3,Main_Side,NA,Coho,58,63,2.7,N,N,0
2441,10/1/2021,90,3,Main_Side,NA,Coho,71,77,6.1,N,N,0
2442,10/1/2021,91,3,Main_Side,NA,Coho,52,57,1.6,N,N,0
2443,10/1/2021,92,3,Main_Side,E0CD016,Coho,97,105,10.5,N,N,0
2444,10/2/2021,1,1,Main_Side,NA,Coho,40,42,1.1,N,N,0
2445,10/2/2021,2,1,Main_Side,NA,Coho,60,65,3.2,Y,N,0
2446,10/2/2021,3,1,Main_Side,NA,Coho,59,64,2.3,N,N,0
2447,10/2/2021,4,1,Main_Side,NA,Coho,62,67,3.8,Y,N,0
2448,10/2/2021,5,1,Main_Side,NA,Coho,50,54,1.7,N,N,0
2449,10/2/2021,6,1,Main_Side,NA,Coho,54,59,2,Y,N,0
2450,10/2/2021,7,1,Main_Side,NA,Coho,45,48,1.2,N,N,0
2451,10/2/2021,8,1,Main_Side,NA,Coho,63,67,2.8,Y,N,0
2452,10/2/2021,9,1,Main_Side,NA,Coho,58,62,2,N,N,0
2453,10/2/2021,10,1,Main_Side,NA,Coho,66,72,3.1,Y,N,0
2454,10/2/2021,11,1,Main_Side,NA,Dolly Varden,60,63,2.7,Y,N,0
2455,10/2/2021,12,1,Main_Side,NA,Coho,50,54,1.5,N,N,0
2456,10/2/2021,13,1,Main_Side,E0CCFD6,Coho,99,108,11.7,Y,N,0
2457,10/2/2021,14,2,Main_Side,NA,Coho,64,70,3.7,N,N,0
2458,10/2/2021,15,2,Main_Side,NA,Coho,63,67,2.9,N,N,0
2459,10/2/2021,16,2,Main_Side,NA,Coho,41,43,1.2,N,N,0
2460,10/2/2021,17,2,Main_Side,NA,Dolly Varden,43,45,1.7,N,N,0
2461,10/2/2021,18,2,Main_Side,NA,Coho,58,62,2.4,N,N,0
2462,10/2/2021,19,2,Main_Side,NA,Coho,64,69,3.6,Y,N,0
2463,10/2/2021,20,2,Main_Side,NA,Coho,52,56,1.6,N,N,0
2464,10/2/2021,21,2,Main_Side,NA,Coho,56,60,1.8,N,N,0
2465,10/2/2021,22,2,Main_Side,NA,Dolly Varden,43,45,0.9,N,N,0
2466,10/2/2021,23,2,Main_Side,NA,Coho,66,70,3.5,Y,N,0
2467,10/2/2021,24,2,Main_Side,NA,Coho,50,53,1.2,N,N,0
2468,10/2/2021,25,2,Main_Side,NA,Coho,50,55,2.8,N,N,0
2469,10/2/2021,26,2,Main_Side,NA,Coho,50,54,1.9,N,N,0
2470,10/2/2021,27,2,Main_Side,NA,Coho,68,73,3.4,Y,N,0
2471,10/2/2021,28,2,Main_Side,NA,Coho,61,66,2.7,N,N,0
2472,10/2/2021,29,2,Main_Side,NA,Coho,55,59,1.5,N,N,0
2473,10/2/2021,30,2,Main_Side,NA,Coho,50,54,1.2,N,N,0
2474,10/2/2021,31,2,Main_Side,NA,Coho,50,55,1.7,N,N,0
2475,10/2/2021,32,2,Main_Side,NA,Coho,56,60,2.1,N,N,0
2476,10/2/2021,33,2,Main_Side,NA,Coho,58,62,2.1,N,N,0
2477,10/2/2021,34,2,Main_Side,NA,Coho,62,66,2.5,N,N,0
2478,10/2/2021,35,2,Main_Side,NA,Coho,65,70,2.8,N,N,0
2479,10/2/2021,36,2,Main_Side,NA,Dolly Varden,44,46,1.1,N,N,0
2480,10/2/2021,37,2,Main_Side,NA,Coho,53,57,2.5,N,N,0
2481,10/2/2021,38,2,Main_Side,NA,Coho,58,62,2.1,N,N,0
2482,10/2/2021,39,2,Main_Side,NA,Coho,58,62,2,N,N,0
2483,10/2/2021,40,2,Main_Side,NA,Coho,66,72,3.1,N,N,0
2484,10/2/2021,41,2,Main_Side,NA,Dolly Varden,46,47,1,N,N,0
2485,10/2/2021,42,2,Main_Side,NA,Coho,63,67,2.8,N,N,0
2486,10/2/2021,43,2,Main_Side,NA,Coho,69,74,4,N,N,0
2487,10/2/2021,44,2,Main_Side,NA,Coho,51,55,1.4,N,N,0
2488,10/2/2021,45,2,Main_Side,NA,Coho,76,84,5.8,N,N,0
2489,10/2/2021,46,3,Main_Side,NA,Coho,66,72,3.4,Y,N,0
2490,10/2/2021,47,3,Main_Side,NA,Dolly Varden,128,133,20,Y,N,0
2491,10/2/2021,48,3,Main_Side,NA,Coho,54,58,2,N,N,0
2492,10/2/2021,49,3,Main_Side,NA,Coho,64,68,3.2,N,N,0
2493,10/2/2021,50,3,Main_Side,NA,Coho,42,45,0.7,N,N,0
2494,10/2/2021,51,3,Main_Side,NA,Dolly Varden,147,152,31.7,Y,N,0
2495,10/2/2021,52,3,Main_Side,NA,Coho,63,67,2.9,Y,N,0
2496,10/7/2021,1,1,Main_Side,NA,Dolly Varden,50,51,1.8,N,N,0
2497,10/7/2021,2,1,Main_Side,NA,Coho,72,79,4.8,Y,N,0
2498,10/7/2021,3,1,Main_Side,NA,Coho,61,66,2.3,Y,N,0
2499,10/7/2021,4,1,Main_Side,NA,Coho,59,63,1.9,N,N,0
2500,10/7/2021,5,1,Main_Side,NA,Coho,50,54,1.3,N,N,0
2501,10/7/2021,6,1,Main_Side,NA,Coho,57,61,2,N,N,0
2502,10/7/2021,7,1,Main_Side,NA,Coho,54,58,1.6,Y,N,0
2503,10/7/2021,8,1,Main_Side,NA,Coho,62,68,2.5,Y,N,0
2504,10/7/2021,9,2,Main_Side,NA,Coho,84,90,6.3,Y,N,0
2505,10/7/2021,10,2,Main_Side,NA,Coho,77,82,4.9,Y,N,0
2506,10/7/2021,11,2,Main_Side,NA,Coho,72,78,4.3,Y,N,0
2507,10/7/2021,12,3,Main_Side,NA,Coho,54,59,1.7,N,N,0
2508,10/7/2021,13,3,Main_Side,NA,Coho,64,70,2.9,Y,N,0
2509,10/7/2021,14,3,Main_Side,NA,Coho,63,68,2.6,Y,N,0
2510,10/7/2021,15,3,Main_Side,NA,Coho,62,67,2.6,Y,N,0
2511,10/7/2021,16,3,Main_Side,NA,Coho,54,59,1.6,N,N,0
2512,10/7/2021,17,3,Main_Side,NA,Coho,60,65,2.4,Y,N,0
2513,10/7/2021,18,4,Seep,NA,Coho,51,55,1.5,Y,N,0
2514,10/7/2021,19,4,Seep,NA,Coho,50,55,1.7,N,N,0
2515,10/7/2021,20,4,Seep,NA,Coho,49,53,1.4,N,N,0
2516,10/7/2021,21,4,Seep,NA,Coho,45,48,1.2,N,N,0
2517,10/12/2021,101,4,Main_Side,E0CCF55,Coho,101,110,11.1,N,N,0
2518,10/12/2021,102,4,Main_Side,E0CCFD4,Coho,100,108,10.8,N,N,0
2519,10/12/2021,103,6,Main_Side,E0CCFFC,Coho,104,114,12.6,N,N,0
2520,10/18/2021,1,1,Main_Side,NA,Cutthroat/Steelhead,50,53,1.2,N,N,0
2521,10/18/2021,2,1,Main_Side,NA,Coho,50,54,1.4,N,N,0
2522,10/18/2021,3,1,Main_Side,NA,Coho,51,55,1.5,N,N,0
2523,10/18/2021,4,1,Main_Side,NA,Dolly Varden,60,62,1.8,N,N,0
2524,10/18/2021,5,1,Main_Side,NA,Coho,52,56,1.5,N,N,0
2525,10/18/2021,6,1,Main_Side,NA,Coho,62,67,2.6,Y,N,0
2526,10/18/2021,7,1,Main_Side,NA,Coho,45,49,1,N,N,0
2527,10/18/2021,8,1,Main_Side,NA,Coho,45,49,1,N,N,0
2528,10/18/2021,9,1,Main_Side,NA,Coho,55,60,2,Y,N,0
2529,10/18/2021,10,1,Main_Side,NA,Coho,54,58,1.6,N,N,0
2530,10/18/2021,11,1,Main_Side,NA,Coho,47,50,1.2,N,N,0
2531,10/18/2021,12,1,Main_Side,NA,Coho,51,55,1.4,N,N,0
2532,10/18/2021,13,1,Main_Side,NA,Coho,54,58,1.8,N,N,0
2533,10/18/2021,14,1,Main_Side,NA,Coho,54,58,1.8,N,N,0
2534,10/18/2021,15,1,Main_Side,NA,Coho,53,57,1.6,N,N,0
2535,10/18/2021,16,1,Main_Side,NA,Coho,58,63,2,Y,N,0
2536,10/18/2021,17,1,Main_Side,NA,Coho,57,62,2.1,N,N,0
2537,10/18/2021,18,1,Main_Side,NA,Coho,63,68,2.7,Y,N,0
2538,10/18/2021,19,1,Main_Side,NA,Coho,54,58,1.7,N,N,0
2539,10/18/2021,20,1,Main_Side,NA,Coho,54,58,1.7,N,N,0
2540,10/18/2021,21,1,Main_Side,NA,Coho,56,60,1.8,N,N,0
2541,10/18/2021,22,1,Main_Side,NA,Coho,56,60,1.8,N,N,0
2542,10/18/2021,23,1,Main_Side,NA,Coho,72,78,3.8,Y,N,0
2543,10/18/2021,24,1,Main_Side,NA,Cutthroat/Steelhead,59,61,2.1,N,N,0
2544,10/18/2021,25,1,Main_Side,NA,Coho,47,51,1.3,N,N,0
2545,10/18/2021,26,1,Main_Side,NA,Coho,48,52,1.2,N,N,0
2546,10/18/2021,27,1,Main_Side,NA,Coho,55,58,1.8,N,N,0
2547,10/18/2021,28,1,Main_Side,NA,Coho,60,64,2.1,Y,N,0
2548,10/18/2021,29,1,Main_Side,NA,Coho,63,68,2.9,Y,N,0
2549,10/18/2021,30,1,Main_Side,NA,Coho,47,50,1.1,N,N,0
2550,10/18/2021,31,1,Main_Side,NA,Coho,54,58,1.8,N,N,0
2551,10/18/2021,32,1,Main_Side,NA,Coho,52,56,1.7,N,N,0
2552,10/18/2021,33,1,Main_Side,NA,Coho,56,61,1.9,N,N,0
2553,10/18/2021,34,1,Main_Side,NA,Coho,61,65,2.4,Y,N,0
2554,10/18/2021,35,1,Main_Side,NA,Coho,55,59,2,Y,N,0
2555,10/18/2021,36,2,Main_Side,NA,Coho,51,55,1.3,N,N,0
2556,10/18/2021,37,2,Main_Side,NA,Coho,54,57,1.6,N,N,0
2557,10/18/2021,38,2,Main_Side,NA,Coho,45,47,1,N,N,0
2558,10/18/2021,39,2,Main_Side,NA,Coho,50,53,1.2,N,N,0
2559,10/18/2021,40,2,Main_Side,NA,Coho,40,43,0.8,N,N,0
2560,10/18/2021,41,2,Main_Side,NA,Coho,50,54,1.2,N,N,0
2561,10/18/2021,42,2,Main_Side,NA,Coho,51,55,1.4,N,N,0
2562,10/18/2021,43,2,Main_Side,NA,Coho,51,55,1.6,N,N,0
2563,10/18/2021,44,2,Main_Side,NA,Coho,52,57,1.6,N,N,0
2564,10/18/2021,45,2,Main_Side,NA,Coho,49,53,1.3,N,N,0
2565,10/18/2021,46,2,Main_Side,NA,Coho,48,52,1.5,N,N,0
2566,10/18/2021,47,2,Main_Side,NA,Coho,54,58,1.7,N,N,0
2567,10/18/2021,48,2,Main_Side,NA,Coho,57,62,2,N,N,0
2568,10/18/2021,49,2,Main_Side,NA,Coho,52,56,1.4,N,N,0
2569,10/18/2021,50,2,Main_Side,NA,Coho,44,47,1,N,N,0
2570,10/18/2021,51,2,Main_Side,NA,Coho,55,60,1.9,N,N,0
2571,10/18/2021,52,2,Main_Side,NA,Coho,47,50,1.1,N,N,0
2572,10/18/2021,53,2,Main_Side,NA,Coho,52,56,1.3,N,N,0
2573,10/18/2021,54,2,Main_Side,NA,Coho,51,55,1.3,N,N,0
2574,10/18/2021,55,2,Main_Side,NA,Coho,55,60,1.9,N,N,0
2575,10/18/2021,56,2,Main_Side,NA,Coho,58,63,2,N,N,0
2576,10/18/2021,57,2,Main_Side,NA,Coho,60,64,2.2,N,N,0
2577,10/28/2021,1,1,Main_Side,NA,Coho,67,73,3.2,Y,N,0
2578,10/28/2021,2,1,Main_Side,NA,Coho,59,62,2.4,Y,N,0
2579,10/28/2021,3,1,Main_Side,NA,Coho,64,69,2.7,N,N,0
2580,10/28/2021,4,1,Main_Side,NA,Coho,59,63,2.3,N,N,0
2581,10/28/2021,5,1,Main_Side,NA,Coho,58,62,2.1,N,N,0
2582,10/28/2021,6,1,Main_Side,NA,Coho,62,66,2.9,N,N,0
2583,10/28/2021,7,1,Main_Side,NA,Coho,64,68,3.6,Y,N,0
2584,10/28/2021,8,1,Main_Side,NA,Coho,65,69,2.7,N,N,0
2585,10/28/2021,9,1,Main_Side,NA,Coho,55,59,2.1,N,N,0
2586,10/28/2021,10,1,Main_Side,NA,Coho,62,68,2.9,N,N,0
2587,10/28/2021,11,1,Main_Side,NA,Coho,68,72,3.6,N,N,0
2588,10/28/2021,12,1,Main_Side,NA,Cutthroat/Steelhead,40,41,1.1,N,N,0
2589,10/28/2021,13,1,Main_Side,NA,Coho,67,71,3.2,Y,N,0
2590,10/28/2021,14,1,Main_Side,NA,Coho,68,73,3.6,N,N,0
2591,10/28/2021,15,1,Main_Side,NA,Dolly Varden,50,52,1.4,N,N,0
2592,10/28/2021,16,1,Main_Side,NA,Cutthroat/Steelhead,50,52,1,N,N,0
2593,10/28/2021,17,1,Main_Side,NA,Coho,78,83,6,Y,N,0
2594,10/28/2021,18,1,Main_Side,NA,Coho,76,81,5.6,N,N,0
2595,10/28/2021,19,1,Main_Side,NA,Coho,65,69,2.2,N,N,0
2596,10/28/2021,20,1,Main_Side,NA,Cutthroat/Steelhead,56,58,1.7,N,N,0
2597,10/28/2021,21,1,Main_Side,NA,Coho,73,78,4.2,Y,N,0
2598,10/28/2021,22,1,Main_Side,NA,Coho,64,69,2.8,N,N,0
2599,10/28/2021,23,1,Main_Side,NA,Coho,55,59,1.8,N,N,0
2600,10/28/2021,24,1,Main_Side,NA,Coho,60,65,2.3,N,N,0
2601,10/28/2021,25,1,Main_Side,NA,Coho,92,99,8.3,Y,N,0
2602,10/28/2021,26,1,Main_Side,NA,Dolly Varden,51,53,1.1,N,N,0
2603,10/28/2021,27,1,Main_Side,NA,Coho,64,69,2.6,N,N,0
2604,10/28/2021,28,1,Main_Side,NA,Coho,53,56,1.4,N,N,0
2605,10/28/2021,29,1,Main_Side,NA,Coho,48,53,1.6,N,N,0
2606,10/28/2021,30,1,Main_Side,NA,Coho,54,59,1.9,N,N,0
2607,10/28/2021,31,1,Main_Side,NA,Coho,59,63,2.1,N,N,0
2608,10/28/2021,32,1,Main_Side,NA,Coho,61,66,2.5,N,N,0
2609,10/28/2021,33,1,Main_Side,NA,Coho,81,88,5.8,Y,N,0
2610,10/28/2021,34,1,Main_Side,NA,Coho,61,66,2.7,Y,N,0
2611,10/28/2021,35,1,Main_Side,NA,Coho,68,73,3.3,N,N,0
2612,10/28/2021,36,1,Main_Side,NA,Coho,49,54,1.3,N,N,0
2613,10/28/2021,37,1,Main_Side,NA,Coho,71,77,3.7,N,N,0
2614,10/28/2021,38,1,Main_Side,NA,Coho,54,58,1.5,N,N,0
2615,10/28/2021,39,1,Main_Side,NA,Coho,54,59,1.7,N,N,0
2616,10/28/2021,40,1,Main_Side,NA,Dolly Varden,56,59,1.5,N,N,0
2617,10/28/2021,41,1,Main_Side,NA,Coho,54,58,1.6,N,N,0
2618,10/28/2021,42,1,Main_Side,NA,Coho,64,69,2.6,N,N,0
2619,10/28/2021,43,1,Main_Side,NA,Coho,81,87,5.8,Y,N,0
2620,10/28/2021,44,1,Main_Side,NA,Coho,63,68,2.6,N,N,0
2621,10/28/2021,45,1,Main_Side,NA,Coho,64,69,2.5,N,N,0
2622,10/28/2021,46,1,Main_Side,NA,Coho,61,68,2.4,N,N,0
2623,10/28/2021,47,1,Main_Side,NA,Coho,68,73,3,N,N,0
