Waterbody,Habitat,Fish.species,Sample.code,Date,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Mainstem,Coho,#41, 2021-09-21,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,6,1,1.805671012
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Blephariceridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Blephariceridae,net-winged midges,4,1,0.642771029
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,1,0.0024
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,5,0.153379568
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.598102853
Montana Creek,Mainstem,Coho,#43, 2021-09-21,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,2,0.342295408
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,3,0.513443112
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,4,1,0.41156101
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,5,2,50.67587616
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,15,0.036
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,8,0.245407309
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,4,3,1.671457082
Montana Creek,Mainstem,Coho,#48, 2021-09-21,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,5,2,2.128349806
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,8,1,1.874694396
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Coleoptera,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,4,1,0.097948733
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Trichoptera,A,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,5,1,1.064174903
Montana Creek,Mainstem,Coho,#51, 2021-09-21,Ephemeroptera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,x,mayflies,4,1,0.359991498
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Coleoptera,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,3,1,0.727210438
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Thysanoptera,A,insect,Terrestrial,Arthropoda: Insecta,Thysanoptera,x,thrips,5,1,0.421255176
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem,Coho,#4, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,2,0.0048
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.088851081
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,1,0.908630158
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,2,0.242944461
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Gastropoda,U,non-insect,Aquatic,Mollusca: Gastropoda,x,x,snails,2,1,0.554200712
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.353688957
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,7,1,0.534694656
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Coleoptera,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,5,1,0.167456749
Montana Creek,Mainstem,Coho,#5, 2021-09-23,Trichoptera,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,x,caddisflies,5,1,0.540211555
Montana Creek,Mainstem/Side Channel,Coho,#9, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#9, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,2,0.232823561
Montana Creek,Mainstem/Side Channel,Coho,#9, 2021-09-23,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,6,1,0.353688957
Montana Creek,Mainstem/Side Channel,Coho,#9, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,1,0.908630158
Montana Creek,Mainstem/Side Channel,Coho,#12, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,3,0.0072
Montana Creek,Mainstem/Side Channel,Coho,#12, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,2,0.061351827
Montana Creek,Mainstem/Side Channel,Coho,#12, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#12, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,6,1,0.856243648
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,2,0.075973629
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,3,0.349235342
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,5,1,0.832709344
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,2,0.0048
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#17, 2021-09-23,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,31,1,0.962225494
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,3,0.113960443
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,4,0.465647123
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,1,0.257678227
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,1,0.068532339
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,6,1,0.411489848
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,13,1,0.505809855
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,15,1,0.562311205
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,1,0.222543898
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,6,1,1.501247506
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Psychodidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,5,1,0.190356302
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Psychodidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,6,1,0.310973352
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,2,0.135485712
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Mainstem/Side Channel,Coho,#18, 2021-09-23,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.088851081
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,12,2,0.953439902
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,36,1,1.07481336
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,2,0.232823561
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,5,1,0.477246969
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,1,41.98282412
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,7,1,1.303048011
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,1,0.908630158
Montana Creek,Mainstem/Side Channel,Coho,#19, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,3,1,0.068532339
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,1,0.25680083
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,3,0.113960443
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,7,0.814882465
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,4,1.030712907
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,1,2.29521703
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,3,1,0.054656535
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,5,0.159539723
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,2,0.242944461
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.206589681
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,1,2,0.106
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,1,0.0024
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,4,1,0.194639506
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,4,0.835351993
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,1,0.307440005
Montana Creek,Mainstem/Side Channel,Coho,#29, 2021-09-23,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,4,1,0.308137087
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,27,1,0.868717142
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,1,0.908630158
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,16,1,0.58981796
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Mainstem/Side Channel,Coho,#77, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,2,0.232823561
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,3,0.033127545
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Calyptratae,L,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,4,1,0.144207261
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,3,0.349235342
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,4,1,13.65743991
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,2,1,0.042945639
Montana Creek,Mainstem/Side Channel,Coho,#78, 2021-09-23,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,3,1,0.055520162
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Leuctridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,4,1,0.121383358
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,2,0.982939906
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,5,2,50.67587616
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Salmonid eggs,E,Vertebrata,Marine,Vertebrata,x,x,x,6,2,83.96564825
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,5,1,0.216938473
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,28,1,0.892413536
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,2,0.242944461
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,4,2,0.515356453
Montana Creek,Mainstem/Side Channel,Coho,#79, 2021-09-23,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,5,1,0.325065883
